Observation Time,GDOP,PDOP,HDOP,VDOP,TDOP
2025-2-24 3:20:0,0.6683637203907573,6.629920200407633e-08,6.072677735901815e-08,2.6605313340864067e-08,0.668363720390754
2025-2-24 3:21:0,0.6683637203907522,6.629920200407541e-08,6.072677735901723e-08,2.66053133408639e-08,0.6683637203907489
2025-2-24 3:21:0,0.6683637203907522,6.629920200407541e-08,6.072677735901723e-08,2.66053133408639e-08,0.6683637203907489
2025-2-24 3:22:0,0.6683637203907469,6.629920200407451e-08,6.072677735901631e-08,2.660531334086373e-08,0.6683637203907435
2025-2-24 3:22:0,0.6683637203907469,6.629920200407451e-08,6.072677735901631e-08,2.660531334086373e-08,0.6683637203907435
2025-2-24 3:23:0,0.6683637203907417,6.629920200407365e-08,6.072677735901545e-08,2.6605313340863557e-08,0.6683637203907383
2025-2-24 3:23:0,0.6683637203907417,6.629920200407365e-08,6.072677735901545e-08,2.6605313340863557e-08,0.6683637203907383
2025-2-24 3:24:0,0.6683637203907362,6.629920200407277e-08,6.072677735901455e-08,2.6605313340863392e-08,0.668363720390733
2025-2-24 3:24:0,0.6683637203907362,6.629920200407277e-08,6.072677735901455e-08,2.6605313340863392e-08,0.668363720390733
2025-2-24 3:25:0,0.6683637203907311,6.62992020040719e-08,6.072677735901367e-08,2.6605313340863223e-08,0.6683637203907278
2025-2-24 3:25:0,0.6683637203907311,6.62992020040719e-08,6.072677735901367e-08,2.6605313340863223e-08,0.6683637203907278
2025-2-24 3:26:0,0.668363720390726,6.629920200407103e-08,6.072677735901281e-08,2.6605313340863054e-08,0.6683637203907228
2025-2-24 3:26:0,0.668363720390726,6.629920200407103e-08,6.072677735901281e-08,2.6605313340863054e-08,0.6683637203907228
2025-2-24 3:27:0,0.6683637203907213,6.629920200407017e-08,6.072677735901195e-08,2.660531334086289e-08,0.668363720390718
2025-2-24 3:27:0,0.6683637203907213,6.629920200407017e-08,6.072677735901195e-08,2.660531334086289e-08,0.668363720390718
2025-2-24 3:28:0,0.6683637203907158,6.629920200406927e-08,6.072677735901103e-08,2.6605313340862724e-08,0.6683637203907126
2025-2-24 3:28:0,0.6683637203907158,6.629920200406927e-08,6.072677735901103e-08,2.6605313340862724e-08,0.6683637203907126
2025-2-24 3:29:0,0.6683637203907103,6.629920200406837e-08,6.072677735901013e-08,2.660531334086255e-08,0.6683637203907071
2025-2-24 3:29:0,0.6683637203907103,6.629920200406837e-08,6.072677735901013e-08,2.660531334086255e-08,0.6683637203907071
2025-2-24 3:30:0,0.6683637203907056,6.629920200406753e-08,6.072677735900927e-08,2.6605313340862386e-08,0.6683637203907022
2025-2-24 3:30:0,0.6683637203907056,6.629920200406753e-08,6.072677735900927e-08,2.6605313340862386e-08,0.6683637203907022
2025-2-24 3:31:0,0.6683637203906998,6.629920200406661e-08,6.072677735900836e-08,2.6605313340862207e-08,0.6683637203906966
2025-2-24 3:31:0,0.6683637203906998,6.629920200406661e-08,6.072677735900836e-08,2.6605313340862207e-08,0.6683637203906966
2025-2-24 3:32:0,0.6683637203906947,6.629920200406577e-08,6.07267773590075e-08,2.6605313340862042e-08,0.6683637203906915
2025-2-24 3:32:0,0.6683637203906947,6.629920200406577e-08,6.07267773590075e-08,2.6605313340862042e-08,0.6683637203906915
2025-2-24 3:33:0,0.5664814298064812,5.5770965788428705e-08,4.901601727666608e-08,2.660508739522683e-08,0.5664814298064784
2025-2-24 3:33:0,0.6683637203906899,6.629920200406489e-08,6.072677735900663e-08,2.6605313340861877e-08,0.6683637203906867
2025-2-24 3:34:0,0.6683637203906845,6.629920200406399e-08,6.072677735900571e-08,2.6605313340861704e-08,0.6683637203906813
2025-2-24 3:34:0,0.5664814298064781,5.5770965788427905e-08,4.901601727666526e-08,2.6605087395226655e-08,0.5664814298064753
2025-2-24 3:35:0,0.5664814298064751,5.5770965788427124e-08,4.901601727666447e-08,2.6605087395226483e-08,0.5664814298064723
2025-2-24 3:35:0,0.5664814298064751,5.5770965788427124e-08,4.901601727666447e-08,2.6605087395226483e-08,0.5664814298064723
2025-2-24 3:36:0,0.5664814298064721,5.577096578842633e-08,4.901601727666366e-08,2.6605087395226315e-08,0.5664814298064693
2025-2-24 3:36:0,0.5664814298064721,5.577096578842633e-08,4.901601727666366e-08,2.6605087395226315e-08,0.5664814298064693
2025-2-24 3:37:0,0.5664814298064691,5.5770965788425536e-08,4.901601727666284e-08,2.6605087395226146e-08,0.5664814298064663
2025-2-24 3:37:0,0.5664814298064691,5.5770965788425536e-08,4.901601727666284e-08,2.6605087395226146e-08,0.5664814298064663
2025-2-24 3:38:0,0.5664814298064659,5.577096578842473e-08,4.901601727666202e-08,2.6605087395225967e-08,0.5664814298064631
2025-2-24 3:38:0,0.5664814298064659,5.577096578842473e-08,4.901601727666202e-08,2.6605087395225967e-08,0.5664814298064631
2025-2-24 3:39:0,0.566481429806463,5.577096578842394e-08,4.901601727666122e-08,2.66050873952258e-08,0.5664814298064602
2025-2-24 3:39:0,0.566481429806463,5.577096578842394e-08,4.901601727666122e-08,2.66050873952258e-08,0.5664814298064602
2025-2-24 3:40:0,0.5664814298064602,5.577096578842314e-08,4.90160172766604e-08,2.6605087395225636e-08,0.5664814298064575
2025-2-24 3:40:0,0.5940452589214479,6.761690909312327e-08,5.8261152413103054e-08,3.4317408334617474e-08,0.5940452589214441
2025-2-24 3:41:0,0.5940452589214418,6.761690909312164e-08,5.8261152413101506e-08,3.431740833461687e-08,0.594045258921438
2025-2-24 3:41:0,0.5940452589214418,6.761690909312164e-08,5.8261152413101506e-08,3.431740833461687e-08,0.594045258921438
2025-2-24 3:42:0,0.5940452589214357,6.761690909312001e-08,5.826115241309998e-08,3.4317408334616276e-08,0.5940452589214319
2025-2-24 3:42:0,0.5940452589214357,6.761690909312001e-08,5.826115241309998e-08,3.4317408334616276e-08,0.5940452589214319
2025-2-24 3:43:0,0.5940452589214296,6.761690909311839e-08,5.826115241309844e-08,3.4317408334615674e-08,0.5940452589214258
2025-2-24 3:43:0,0.5940452589214296,6.761690909311839e-08,5.826115241309844e-08,3.4317408334615674e-08,0.5940452589214258
2025-2-24 3:44:0,0.5940452589214236,6.761690909311677e-08,5.8261152413096906e-08,3.43174083346151e-08,0.5940452589214198
2025-2-24 3:44:0,0.5940452589214236,6.761690909311677e-08,5.8261152413096906e-08,3.43174083346151e-08,0.5940452589214198
2025-2-24 3:45:0,0.5940452589214174,6.761690909311514e-08,5.8261152413095365e-08,3.43174083346145e-08,0.5940452589214135
2025-2-24 3:45:0,0.5940452589214174,6.761690909311514e-08,5.8261152413095365e-08,3.43174083346145e-08,0.5940452589214135
2025-2-24 3:46:0,0.5940452589214117,6.761690909311349e-08,5.82611524130938e-08,3.4317408334613914e-08,0.5940452589214078
2025-2-24 3:46:0,0.5940452589214117,6.761690909311349e-08,5.82611524130938e-08,3.4317408334613914e-08,0.5940452589214078
2025-2-24 3:47:0,0.5940452589214051,6.76169090931118e-08,5.8261152413092195e-08,3.4317408334613285e-08,0.5940452589214013
2025-2-24 3:47:0,0.5940452589214051,6.76169090931118e-08,5.8261152413092195e-08,3.4317408334613285e-08,0.5940452589214013
2025-2-24 3:48:0,0.5940452589213993,6.761690909311022e-08,5.8261152413090706e-08,3.431740833461271e-08,0.5940452589213954
2025-2-24 3:48:0,0.5940452589213993,6.761690909311022e-08,5.8261152413090706e-08,3.431740833461271e-08,0.5940452589213954
2025-2-24 3:49:0,0.5940452589213929,6.761690909310856e-08,5.8261152413089144e-08,3.43174083346121e-08,0.594045258921389
2025-2-24 3:49:0,0.5940452589213929,6.761690909310856e-08,5.8261152413089144e-08,3.43174083346121e-08,0.594045258921389
2025-2-24 3:50:0,0.594045258921387,6.761690909310695e-08,5.826115241308762e-08,3.431740833461152e-08,0.5940452589213832
2025-2-24 3:50:0,0.594045258921387,6.761690909310695e-08,5.826115241308762e-08,3.431740833461152e-08,0.5940452589213832
2025-2-24 3:51:0,0.5940452589213808,6.761690909310532e-08,5.826115241308608e-08,3.431740833461091e-08,0.5940452589213769
2025-2-24 3:51:0,0.5940452589213808,6.761690909310532e-08,5.826115241308608e-08,3.431740833461091e-08,0.5940452589213769
2025-2-24 3:52:0,0.5940452589213747,6.761690909310368e-08,5.826115241308454e-08,3.431740833461031e-08,0.5940452589213708
2025-2-24 3:52:0,0.5940452589213747,6.761690909310368e-08,5.826115241308454e-08,3.431740833461031e-08,0.5940452589213708
2025-2-24 3:53:0,0.5940452589213691,6.761690909310204e-08,5.8261152413082964e-08,3.431740833460973e-08,0.5940452589213652
2025-2-24 3:53:0,0.5940452589213691,6.761690909310204e-08,5.8261152413082964e-08,3.431740833460973e-08,0.5940452589213652
2025-2-24 3:54:0,0.5940452589213625,6.761690909310035e-08,5.826115241308138e-08,3.431740833460911e-08,0.5940452589213587
2025-2-24 3:54:0,0.5940452589213625,6.761690909310035e-08,5.826115241308138e-08,3.431740833460911e-08,0.5940452589213587
2025-2-24 3:55:0,0.5940452589213565,6.761690909309874e-08,5.826115241307986e-08,3.431740833460853e-08,0.5940452589213526
2025-2-24 3:55:0,0.5940452589213565,6.761690909309874e-08,5.826115241307986e-08,3.431740833460853e-08,0.5940452589213526
2025-2-24 3:56:0,0.5940452589213503,6.761690909309709e-08,5.8261152413078305e-08,3.431740833460791e-08,0.5940452589213465
2025-2-24 3:56:0,0.5940452589213503,6.761690909309709e-08,5.8261152413078305e-08,3.431740833460791e-08,0.5940452589213465
2025-2-24 3:57:0,0.5940452589213442,6.761690909309549e-08,5.826115241307678e-08,3.431740833460732e-08,0.5940452589213404
2025-2-24 3:57:0,0.5940452589213442,6.761690909309549e-08,5.826115241307678e-08,3.431740833460732e-08,0.5940452589213404
2025-2-24 3:58:0,0.5940452589213381,6.761690909309383e-08,5.826115241307523e-08,3.431740833460673e-08,0.5940452589213342
2025-2-24 3:58:0,0.5940452589213381,6.761690909309383e-08,5.826115241307523e-08,3.431740833460673e-08,0.5940452589213342
2025-2-24 3:59:0,0.5940452589213324,6.761690909309219e-08,5.8261152413073666e-08,3.431740833460614e-08,0.5940452589213286
2025-2-24 3:59:0,0.5940452589213324,6.761690909309219e-08,5.8261152413073666e-08,3.431740833460614e-08,0.5940452589213286
2025-2-24 4:0:0,0.5940452589213262,6.761690909309059e-08,5.8261152413072144e-08,3.431740833460555e-08,0.5940452589213224
2025-2-24 4:0:0,0.5940452589213262,6.761690909309059e-08,5.8261152413072144e-08,3.431740833460555e-08,0.5940452589213224
2025-2-24 4:1:0,0.59404525892132,6.761690909308895e-08,5.8261152413070596e-08,3.4317408334604954e-08,0.5940452589213162
2025-2-24 4:1:0,0.59404525892132,6.761690909308895e-08,5.8261152413070596e-08,3.4317408334604954e-08,0.5940452589213162
2025-2-24 4:2:0,0.5532645514350694,6.533269931369446e-08,5.640317245203877e-08,3.297034632755905e-08,0.5532645514350655
2025-2-24 4:2:0,0.5532645514350694,6.533269931369446e-08,5.640317245203877e-08,3.297034632755905e-08,0.5532645514350655
2025-2-24 4:3:0,0.5532645514350616,6.533269931369275e-08,5.640317245203721e-08,3.2970346327558336e-08,0.5532645514350577
2025-2-24 4:3:0,0.5532645514350616,6.533269931369275e-08,5.640317245203721e-08,3.2970346327558336e-08,0.5532645514350577
2025-2-24 4:4:0,0.5532645514350542,6.53326993136912e-08,5.6403172452035796e-08,3.297034632755768e-08,0.5532645514350503
2025-2-24 4:4:0,0.5532645514350542,6.53326993136912e-08,5.6403172452035796e-08,3.297034632755768e-08,0.5532645514350503
2025-2-24 4:5:0,0.6263839139958844,6.922307092148967e-08,6.052990563691805e-08,3.3585176363797556e-08,0.6263839139958807
2025-2-24 4:5:0,0.6263839139958844,6.922307092148967e-08,6.052990563691805e-08,3.3585176363797556e-08,0.6263839139958807
2025-2-24 4:6:0,0.6263839139958814,6.922307092148815e-08,6.052990563691662e-08,3.3585176363796994e-08,0.6263839139958777
2025-2-24 4:6:0,0.6263839139958814,6.922307092148815e-08,6.052990563691662e-08,3.3585176363796994e-08,0.6263839139958777
2025-2-24 4:7:0,0.6263839139958783,6.922307092148659e-08,6.052990563691515e-08,3.3585176363796405e-08,0.6263839139958745
2025-2-24 4:7:0,0.6263839139958783,6.922307092148659e-08,6.052990563691515e-08,3.3585176363796405e-08,0.6263839139958745
2025-2-24 4:8:0,0.626383913995875,6.922307092148503e-08,6.05299056369137e-08,3.3585176363795816e-08,0.6263839139958712
2025-2-24 4:8:0,0.626383913995875,6.922307092148503e-08,6.05299056369137e-08,3.3585176363795816e-08,0.6263839139958712
2025-2-24 4:9:0,0.626383913995872,6.922307092148348e-08,6.052990563691225e-08,3.358517636379525e-08,0.6263839139958682
2025-2-24 4:9:0,0.626383913995872,6.922307092148348e-08,6.052990563691225e-08,3.358517636379525e-08,0.6263839139958682
2025-2-24 4:10:0,0.6263839139958687,6.922307092148189e-08,6.052990563691075e-08,3.358517636379465e-08,0.6263839139958649
2025-2-24 4:10:0,0.6263839139958687,6.922307092148189e-08,6.052990563691075e-08,3.358517636379465e-08,0.6263839139958649
2025-2-24 4:11:0,0.6263839139958656,6.922307092148037e-08,6.052990563690934e-08,3.358517636379408e-08,0.6263839139958618
2025-2-24 4:11:0,0.6263839139958656,6.922307092148037e-08,6.052990563690934e-08,3.358517636379408e-08,0.6263839139958618
2025-2-24 4:12:0,0.6263839139958625,6.922307092147882e-08,6.052990563690788e-08,3.35851763637935e-08,0.6263839139958586
2025-2-24 4:12:0,0.6263839139958625,6.922307092147882e-08,6.052990563690788e-08,3.35851763637935e-08,0.6263839139958586
2025-2-24 4:13:0,0.6263839139958594,6.922307092147728e-08,6.052990563690645e-08,3.358517636379292e-08,0.6263839139958556
2025-2-24 4:13:0,0.6263839139958594,6.922307092147728e-08,6.052990563690645e-08,3.358517636379292e-08,0.6263839139958556
2025-2-24 4:14:0,0.626383913995856,6.922307092147572e-08,6.052990563690498e-08,3.3585176363792335e-08,0.6263839139958522
2025-2-24 4:14:0,0.626383913995856,6.922307092147572e-08,6.052990563690498e-08,3.3585176363792335e-08,0.6263839139958522
2025-2-24 4:15:0,0.626383913995853,6.92230709214742e-08,6.052990563690357e-08,3.358517636379176e-08,0.6263839139958493
2025-2-24 4:15:0,0.626383913995853,6.92230709214742e-08,6.052990563690357e-08,3.358517636379176e-08,0.6263839139958493
2025-2-24 4:16:0,0.62638391399585,6.922307092147265e-08,6.052990563690211e-08,3.358517636379119e-08,0.6263839139958463
2025-2-24 4:16:0,0.62638391399585,6.922307092147265e-08,6.052990563690211e-08,3.358517636379119e-08,0.6263839139958463
2025-2-24 4:17:0,0.6263839139958467,6.922307092147109e-08,6.052990563690066e-08,3.3585176363790615e-08,0.6263839139958429
2025-2-24 4:17:0,0.6263839139958467,6.922307092147109e-08,6.052990563690066e-08,3.3585176363790615e-08,0.6263839139958429
2025-2-24 4:18:0,0.6263839139958437,6.922307092146957e-08,6.052990563689923e-08,3.358517636379004e-08,0.6263839139958399
2025-2-24 4:18:0,0.6263839139958437,6.922307092146957e-08,6.052990563689923e-08,3.358517636379004e-08,0.6263839139958399
2025-2-24 4:19:0,0.6263839139958405,6.922307092146798e-08,6.052990563689773e-08,3.358517636378945e-08,0.6263839139958367
2025-2-24 4:19:0,0.6263839139958405,6.922307092146798e-08,6.052990563689773e-08,3.358517636378945e-08,0.6263839139958367
2025-2-24 4:20:0,0.6263839139958373,6.922307092146646e-08,6.052990563689631e-08,3.358517636378887e-08,0.6263839139958335
2025-2-24 4:20:0,0.6263839139958373,6.922307092146646e-08,6.052990563689631e-08,3.358517636378887e-08,0.6263839139958335
2025-2-24 4:21:0,0.6263839139958339,6.922307092146487e-08,6.052990563689483e-08,3.358517636378828e-08,0.6263839139958302
2025-2-24 4:21:0,0.6263839139958339,6.922307092146487e-08,6.052990563689483e-08,3.358517636378828e-08,0.6263839139958302
2025-2-24 4:22:0,0.6263839139958309,6.922307092146336e-08,6.05299056368934e-08,3.358517636378772e-08,0.6263839139958272
2025-2-24 4:22:0,0.6263839139958309,6.922307092146336e-08,6.05299056368934e-08,3.358517636378772e-08,0.6263839139958272
2025-2-24 4:23:0,0.6263839139958276,6.922307092146178e-08,6.052990563689195e-08,3.358517636378712e-08,0.6263839139958238
2025-2-24 4:23:0,0.6263839139958276,6.922307092146178e-08,6.052990563689195e-08,3.358517636378712e-08,0.6263839139958238
2025-2-24 4:24:0,0.6263839139958247,6.922307092146026e-08,6.052990563689052e-08,3.3585176363786545e-08,0.6263839139958209
2025-2-24 4:24:0,0.6263839139958247,6.922307092146026e-08,6.052990563689052e-08,3.3585176363786545e-08,0.6263839139958209
2025-2-24 4:25:0,0.6263839139958215,6.92230709214587e-08,6.052990563688905e-08,3.3585176363785976e-08,0.6263839139958177
2025-2-24 4:25:0,0.6263839139958215,6.92230709214587e-08,6.052990563688905e-08,3.3585176363785976e-08,0.6263839139958177
2025-2-24 4:26:0,0.626383913995818,6.922307092145709e-08,6.052990563688754e-08,3.358517636378536e-08,0.6263839139958143
2025-2-24 4:26:0,0.626383913995818,6.922307092145709e-08,6.052990563688754e-08,3.358517636378536e-08,0.6263839139958143
2025-2-24 4:27:0,0.6263839139958151,6.922307092145559e-08,6.052990563688614e-08,3.3585176363784805e-08,0.6263839139958113
2025-2-24 4:27:0,0.6263839139958151,6.922307092145559e-08,6.052990563688614e-08,3.3585176363784805e-08,0.6263839139958113
2025-2-24 4:28:0,0.626383913995812,6.922307092145403e-08,6.052990563688468e-08,3.358517636378422e-08,0.6263839139958082
2025-2-24 4:28:0,0.626383913995812,6.922307092145403e-08,6.052990563688468e-08,3.358517636378422e-08,0.6263839139958082
2025-2-24 4:29:0,0.6263839139958088,6.922307092145251e-08,6.052990563688325e-08,3.358517636378365e-08,0.6263839139958051
2025-2-24 4:29:0,0.6263839139958088,6.922307092145251e-08,6.052990563688325e-08,3.358517636378365e-08,0.6263839139958051
2025-2-24 4:30:0,0.6263839139958057,6.922307092145093e-08,6.052990563688178e-08,3.3585176363783064e-08,0.6263839139958018
2025-2-24 4:30:0,0.6263839139958057,6.922307092145093e-08,6.052990563688178e-08,3.3585176363783064e-08,0.6263839139958018
2025-2-24 4:31:0,0.6263839139958025,6.92230709214494e-08,6.052990563688034e-08,3.358517636378248e-08,0.6263839139957987
2025-2-24 4:31:0,0.6263839139958025,6.92230709214494e-08,6.052990563688034e-08,3.358517636378248e-08,0.6263839139957987
2025-2-24 4:32:0,0.6263839139957993,6.922307092144784e-08,6.052990563687888e-08,3.35851763637819e-08,0.6263839139957954
2025-2-24 4:32:0,0.6263839139957993,6.922307092144784e-08,6.052990563687888e-08,3.35851763637819e-08,0.6263839139957954
2025-2-24 4:33:0,0.6263839139957962,6.922307092144629e-08,6.052990563687744e-08,3.358517636378133e-08,0.6263839139957924
2025-2-24 4:33:0,0.6263839139957962,6.922307092144629e-08,6.052990563687744e-08,3.358517636378133e-08,0.6263839139957924
2025-2-24 4:34:0,0.6263839139957931,6.922307092144476e-08,6.052990563687601e-08,3.3585176363780755e-08,0.6263839139957893
2025-2-24 4:34:0,0.6263839139957931,6.922307092144476e-08,6.052990563687601e-08,3.3585176363780755e-08,0.6263839139957893
2025-2-24 4:35:0,0.6263839139957897,6.922307092144315e-08,6.05299056368745e-08,3.358517636378015e-08,0.6263839139957859
2025-2-24 4:35:0,0.6263839139957897,6.922307092144315e-08,6.05299056368745e-08,3.358517636378015e-08,0.6263839139957859
2025-2-24 4:36:0,0.6263839139957867,6.922307092144164e-08,6.052990563687309e-08,3.3585176363779583e-08,0.626383913995783
2025-2-24 4:36:0,0.6263839139957867,6.922307092144164e-08,6.052990563687309e-08,3.3585176363779583e-08,0.626383913995783
2025-2-24 4:37:0,0.6263839139957834,6.922307092144007e-08,6.052990563687162e-08,3.3585176363778994e-08,0.6263839139957796
