OBJECTID_1,Join_Count,TARGET_FID,OBJECTID,Shape_Leng,zone,LocationID,borough,F_id,created_by,name,tourism,FID_1,addr_state,ele,gnis_featu,source,name_zh,addr_city,addr_count,addr_house,addr_postc,addr_stree,internet_a,internet_1,smoking,website,branch,brand,brand_wiki,phone,wikidata,addr_flats,email,nysgissam_,official_n,ref,operator,rooms,wheelchair,old_name,air_condit,bar,operator_t,operator_w,reservatio,wikipedia,alt_name,bathroom_p,check_da_1,fax,check_date,brand_shor,short_name,contact_em,contact_fa,contact_tw,fitness_ce,name_es,contact_we,addr_floor,level,payment_ca,payment_ma,payment_vi,contact_in,dof,payment_co,payment_cr,payment_de,opening_ho,dog,building_l,height,start_date,breakfast,image,facebook,internet_2,toilets_wh,contact_ye,disused_we,contact_ph,contact_pi,descriptio,swimming_p,name_en,name_de,amenity,payment_di,payment_am,payment__1,nysgissa_1,building,year,payment__2,historic,payment_ch,operator_1,pets,country,payment__3,brand_webs,mobile,stars,elementary,note,contact_wh,Shape_Length,Shape_Area,pickup_by_zone_csv_LocationID,pickup_count,pickup_by_zone_csv_Borough,pickup_by_zone_csv_Zone,pickup_by_zone_csv_service_zone,LocationID_1,dropoff_count,Borough_1,Zone_1,service_zone
241,0,240,241,0.068764577764900,Van Cortlandt Village,241,Bronx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21981.491422886018000,0.000254676975920,241,725,Bronx,Van Cortlandt Village,Boro Zone,241,1339,Bronx,Van Cortlandt Village,Boro Zone
242,1,241,242,0.138136446433000,Van Nest/Morris Park,242,Bronx,node/3822448401,,Residence Inn The Bronx,hotel,node/3822448401,NY,,,,,New York,,1776,10461,Eastchester Road,,,,https://www.marriott.com/nycbx,New York The Bronx at Metro Center Atrium,Residence Inn,Q7315394,+1 718-239-3939,,,,,Residence Inn by Marriott,NYCBX,Marriott,,,,,,,,,,,,,,,,,,,,,,http://www.marriott.com/hotels/travel/nycbx-residence-inn-new-york-the-bronx-at-metro-center-atrium/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42718.632379951014000,0.000360072450014,242,666,Bronx,Van Nest/Morris Park,Boro Zone,242,1340,Bronx,Van Nest/Morris Park,Boro Zone
243,0,242,243,0.094331499936400,Washington Heights North,243,Manhattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26623.692942838501000,0.000438377341503,243,3872,Manhattan,Washington Heights North,Boro Zone,243,10522,Manhattan,Washington Heights North,Boro Zone
244,0,243,244,0.080568604459900,Washington Heights South,244,Manhattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22095.807612911227000,0.000359702747951,244,8462,Manhattan,Washington Heights South,Boro Zone,244,17701,Manhattan,Washington Heights South,Boro Zone
245,0,244,245,0.095983059660400,West Brighton,245,Staten Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30323.208834987690000,0.000466175414294,245,18,Staten Island,West Brighton,Boro Zone,245,49,Staten Island,West Brighton,Boro Zone
246,3,245,246,0.069467193743700,West Chelsea/Hudson Yards,246,Manhattan,node/2777135780,,Best Western Convention Center,hotel,node/2777135780,,,,,,,,522,,West 38th Street,,,,,,Best Western,Q830334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32943.153009461974000,0.000281298327076,246,75405,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,246,83819,Manhattan,West Chelsea/Hudson Yards,Yellow Zone
247,0,246,247,0.092967858227100,West Concourse,247,Bronx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28537.305278704796000,0.000205617157843,247,1521,Bronx,West Concourse,Boro Zone,247,1971,Bronx,West Concourse,Boro Zone
248,0,247,248,0.056919116767100,West Farms/Bronx River,248,Bronx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17463.690220542976000,0.000149592769799,248,679,Bronx,West Farms/Bronx River,Boro Zone,248,742,Bronx,West Farms/Bronx River,Boro Zone
249,0,248,249,0.036384343650000,West Village,249,Manhattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11942.945234765803000,0.000072215595773,249,89083,Manhattan,West Village,Yellow Zone,249,71858,Manhattan,West Village,Yellow Zone
250,0,249,250,0.079626346545400,Westchester Village/Unionport,250,Bronx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26553.602693858633000,0.000240975845956,250,629,Bronx,Westchester Village/Unionport,Boro Zone,250,919,Bronx,Westchester Village/Unionport,Boro Zone
251,0,250,251,0.137711161100000,Westerleigh,251,Staten Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41647.791356438989000,0.000625754983157,251,7,Staten Island,Westerleigh,Boro Zone,251,58,Staten Island,Westerleigh,Boro Zone
252,0,251,252,0.158004373564000,Whitestone,252,Queens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56903.516088816476000,0.001025264060570,252,228,Queens,Whitestone,Boro Zone,252,935,Queens,Whitestone,Boro Zone
253,0,252,253,0.036051499819200,Willets Point,253,Queens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10199.152605547233000,0.000078339576119,253,11,Queens,Willets Point,Boro Zone,253,57,Queens,Willets Point,Boro Zone
254,0,253,254,0.085886375486100,Williamsbridge/Olinville,254,Bronx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27351.842768273083000,0.000360040216032,254,1203,Bronx,Williamsbridge/Olinville,Boro Zone,254,1703,Bronx,Williamsbridge/Olinville,Boro Zone
255,4,254,255,0.062384199766400,Williamsburg (North Side),255,Brooklyn,node/2402042613,,Wythe Hotel,hotel,node/2402042613,,,,,,Brooklyn,,80,11249,Wythe Avenue,wlan,customers,,https://www.wythehotel.com/,,,,+1-718-460-8000,Q111395094,,,,,,,,yes,,yes,yes,,,,,,,,,,,,,,,,,http://wythehotel.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19598.960498806107000,0.000172309184842,255,8892,Brooklyn,Williamsburg (North Side),Boro Zone,255,12888,Brooklyn,Williamsburg (North Side),Boro Zone
256,1,255,256,0.067914966960300,Williamsburg (South Side),256,Brooklyn,node/4720933490,,,hotel,node/4720933490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19773.138123594166000,0.000168611097013,256,6057,Brooklyn,Williamsburg (South Side),Boro Zone,256,10919,Brooklyn,Williamsburg (South Side),Boro Zone
257,0,256,257,0.058669025979300,Windsor Terrace,257,Brooklyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19023.464846265408000,0.000138909473210,257,542,Brooklyn,Windsor Terrace,Boro Zone,257,2049,Brooklyn,Windsor Terrace,Boro Zone
258,0,257,258,0.089013378769300,Woodhaven,258,Queens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28070.586072384074000,0.000366209617143,258,853,Queens,Woodhaven,Boro Zone,258,1619,Queens,Woodhaven,Boro Zone
259,0,258,259,0.126750305191000,Woodlawn/Wakefield,259,Bronx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38709.941847118687000,0.000394552487366,259,680,Bronx,Woodlawn/Wakefield,Boro Zone,259,927,Bronx,Woodlawn/Wakefield,Boro Zone
260,1,259,260,0.133514154636000,Woodside,260,Queens,node/5082816270,,The Queens Hotel,hotel,node/5082816270,,,,,,,,65-15,,Queens Blvd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43546.572096473530000,0.000422345326907,260,2227,Queens,Woodside,Boro Zone,260,3313,Queens,Woodside,Boro Zone
261,4,260,261,0.027120456361600,World Trade Center,261,Manhattan,node/2824641182,,World Center Hotel,hotel,node/2824641182,NY,,,,,New York,,144,10006,Washington Street,yes,customers,,https://www.worldcenterhotel.com/,,,,+1-212-577-2933,,,info@worldcenterhotel.com,,,,,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8871.575100649986800,0.000034342323165,261,21112,Manhattan,World Trade Center,Yellow Zone,261,22202,Manhattan,World Trade Center,Yellow Zone
262,1,261,262,0.049063623154100,Yorkville East,262,Manhattan,node/4294989329,,Courtyard,hotel,node/4294989329,NY,,,,,New York,,410,10128,East 92nd Street,wlan,,no,https://www.marriott.com/hotels/travel/nycmh-courtyard-new-york-manhattan-upper-east-side/,New York Manhattan/Upper East Side,Courtyard,Q1053170,+1 212-410-6777,,,,,Courtyard by Marriott,NYCMH,,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,14451.833478423931000,0.000122330270966,262,56817,Manhattan,Yorkville East,Yellow Zone,262,60082,Manhattan,Yorkville East,Yellow Zone
263,0,262,263,0.037016625299400,Yorkville West,263,Manhattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12010.483334150222000,0.000065769766417,263,72795,Manhattan,Yorkville West,Yellow Zone,263,79461,Manhattan,Yorkville West,Yellow Zone
103,0,102,103,0.014305516734300,Governor's Island/Ellis Island/Liberty Island,103,Manhattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4394.008205014247300,0.000006330563613,0,0,,,,0,0,,,
104,0,103,104,0.021220833092800,Governor's Island/Ellis Island/Liberty Island,104,Manhattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6627.856935263555000,0.000011920533971,0,0,,,,0,0,,,
110,0,109,110,0.103946292913000,Great Kills Park,110,Staten Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41403.143987515847000,0.000525745098785,0,0,,,,0,0,,,
199,0,198,199,0.077808500516900,Rikers Island,199,Bronx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18915.209679361848000,0.000288747549303,0,0,,,,0,0,,,
